ws,year,mo,flow,Ca,Mg,K,Na,Al,NH4,pH,SO4,NO3,Cl,PO4,SiO2
5,1967,9,32.2,1.64,0.44,0.13,1.11,-3.000,-3.000,5.40,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1967,10,93.7,1.55,0.39,0.20,0.90,-3.000,-3.000,5.02,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1967,11,79.0,1.56,0.40,0.16,0.91,-3.000,-3.000,4.78,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1967,12,79.5,1.48,0.39,0.21,0.89,-3.000,-3.000,5.10,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,1,22.7,1.28,0.39,0.17,1.03,-3.000,-3.000,4.64,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,2,26.4,1.37,0.42,0.18,1.03,-3.000,-3.000,4.04,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,3,195.1,1.50,0.41,0.26,0.95,-3.000,-3.000,4.98,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,4,200.1,1.38,0.39,0.33,0.82,-3.000,-3.000,5.02,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,5,165.1,1.28,0.37,0.27,0.88,-3.000,-3.000,4.98,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,6,128.0,1.26,0.36,0.16,0.85,-3.000,-3.000,4.99,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,7,16.3,1.20,0.35,0.09,0.94,-3.000,-3.000,4.99,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,8,0.4,1.59,0.46,0.20,1.41,-3.000,-3.000,5.50,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,9,2.2,1.69,0.53,0.28,2.06,-3.000,-3.000,5.44,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,10,3.1,1.71,0.58,0.47,1.67,-3.000,-3.000,5.60,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,11,28.6,1.51,0.47,0.31,1.14,-3.000,-3.000,4.87,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1968,12,48.1,1.63,0.44,0.25,0.95,-3.000,-3.000,4.73,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,1,25.3,1.56,0.40,0.20,1.00,-3.000,-3.000,5.01,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,2,18.0,1.55,0.40,0.20,1.03,-3.000,-3.000,4.96,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,3,32.0,1.54,0.41,0.23,0.91,-3.000,-3.000,5.02,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,4,400.2,1.56,0.37,0.26,0.68,-3.000,-3.000,4.62,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,5,133.5,1.53,0.33,0.26,0.82,-3.000,-3.000,4.62,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,6,20.9,1.34,0.32,0.13,0.91,-3.000,-3.000,4.90,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,7,53.9,1.56,0.34,0.18,0.87,-3.000,-3.000,4.94,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,8,49.7,1.53,0.32,0.10,0.80,-3.000,-3.000,4.86,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,9,6.0,1.44,0.35,0.07,1.03,-3.000,-3.000,4.92,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,10,14.7,1.32,0.41,0.36,1.12,-3.000,-3.000,4.95,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,11,106.7,1.77,0.43,0.26,0.92,-3.000,-3.000,4.64,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1969,12,114.0,1.79,0.39,0.19,0.90,-3.000,-3.000,4.53,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,1,25.7,1.78,0.41,0.21,0.95,-3.000,-3.000,4.58,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,2,64.2,1.84,0.42,0.26,0.90,-3.000,-3.000,4.59,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,3,29.5,1.77,0.43,0.24,0.95,-3.000,-3.000,5.04,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,4,237.9,1.90,0.41,0.29,0.76,-3.000,-3.000,4.84,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,5,78.3,1.75,0.37,0.31,0.80,-3.000,-3.000,4.90,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,6,7.4,1.46,0.37,0.13,1.02,-3.000,-3.000,5.20,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,7,9.3,1.44,0.36,0.09,0.98,-3.000,-3.000,5.15,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,8,12.1,1.54,0.37,0.15,0.92,-3.000,-3.000,5.13,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,9,22.4,1.56,0.42,0.13,1.03,-3.000,-3.000,5.25,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,10,67.5,1.50,0.40,0.20,0.84,-3.000,-3.000,5.10,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,11,72.5,1.78,0.41,0.18,0.89,-3.000,-3.000,4.96,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1970,12,41.9,1.84,0.42,0.17,0.93,-3.000,-3.000,4.97,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1971,1,21.7,1.76,0.43,0.18,1.00,-3.000,-3.000,5.03,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1971,2,35.2,1.73,0.45,0.17,0.96,-3.000,-3.000,5.13,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1971,3,33.1,1.78,0.43,0.19,0.98,-3.000,-3.000,5.11,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1971,4,254.0,1.79,0.39,0.22,0.71,-3.000,-3.000,4.96,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1971,5,178.9,1.57,0.33,0.24,0.63,-3.000,-3.000,4.91,-3.00,-3.000,-3.00,-3.0000,-3.0
5,1971,6,10.3,1.50,0.36,0.14,0.96,-3.000,0.014,5.16,5.11,0.459,0.23,-3.0000,6.1
5,1971,7,6.7,1.47,0.39,0.10,0.97,-3.000,0.012,5.22,5.94,0.217,0.58,-3.0000,6.1
5,1971,8,13.0,1.38,0.35,0.08,0.90,-3.000,0.017,5.00,6.50,0.228,0.54,-3.0000,5.6
5,1971,9,8.0,1.35,0.35,0.07,0.97,-3.000,0.020,5.06,5.03,0.166,0.39,-3.0000,5.8
5,1971,10,32.1,1.51,0.39,0.21,0.91,-3.000,0.018,5.06,6.79,0.052,0.52,-3.0000,5.6
5,1971,11,19.9,1.47,0.40,0.15,0.93,-3.000,0.013,5.05,3.88,0.447,0.62,-3.0000,5.0
5,1971,12,45.5,1.62,0.42,0.16,0.88,-3.000,0.012,5.07,3.73,0.774,0.62,-3.0000,5.0
5,1972,1,31.4,1.67,0.41,0.15,0.88,-3.000,0.005,5.09,2.75,1.458,0.60,-3.0000,5.0
5,1972,2,21.4,1.65,0.40,0.17,0.95,-3.000,0.005,5.12,4.78,1.690,0.62,-3.0000,5.0
5,1972,3,93.7,1.76,0.40,0.21,0.86,-3.000,0.005,5.01,5.92,3.051,0.54,-3.0000,4.7
5,1972,4,209.9,1.70,0.36,0.24,0.70,-3.000,0.014,4.83,6.09,3.614,0.42,0.0010,4.0
5,1972,5,201.4,1.51,0.32,0.28,0.60,-3.000,0.040,4.69,6.26,2.829,0.39,0.0010,4.0
5,1972,6,53.7,1.38,0.30,0.10,0.78,-3.000,0.019,4.89,6.61,0.284,0.41,0.0010,4.9
5,1972,7,57.9,1.36,0.29,0.05,0.76,-3.000,0.024,4.84,6.60,0.079,0.50,0.0030,5.0
5,1972,8,43.2,1.45,0.30,0.08,0.77,-3.000,0.019,4.84,7.05,0.519,0.46,0.0070,4.8
5,1972,9,7.4,1.34,0.32,0.06,0.94,-3.000,0.018,4.96,7.39,0.118,0.50,0.0080,5.8
5,1972,10,25.8,1.36,0.38,0.29,0.95,-3.000,0.011,5.03,7.09,0.090,0.70,0.0020,5.3
5,1972,11,92.9,1.58,0.38,0.26,0.83,-3.000,0.005,4.96,6.88,1.203,0.68,0.0010,4.8
5,1972,12,66.4,1.59,0.34,0.17,0.84,-3.000,0.005,4.85,6.41,1.673,0.56,0.0010,4.8
5,1973,1,96.0,1.62,0.35,0.22,0.79,-3.000,0.007,4.81,6.12,2.276,0.58,0.0030,4.3
5,1973,2,82.4,1.64,0.34,0.23,0.77,-3.000,0.014,4.85,5.67,2.803,0.86,0.0020,4.5
5,1973,3,196.7,1.64,0.34,0.29,0.76,-3.000,0.028,4.81,5.52,3.037,0.52,0.0010,4.1
5,1973,4,128.1,1.46,0.31,0.26,0.72,-3.000,0.032,4.75,5.56,2.347,0.56,0.0030,3.5
5,1973,5,135.1,1.46,0.31,0.25,0.79,-3.000,0.023,4.88,6.10,1.545,0.92,0.0020,4.7
5,1973,6,267.0,1.43,0.27,0.20,0.62,-3.000,0.020,4.74,6.16,0.934,0.45,0.0030,3.9
5,1973,7,79.1,1.44,0.27,0.14,0.63,-3.000,0.027,4.78,5.95,0.789,0.41,0.0030,4.1
5,1973,8,10.3,1.36,0.31,0.06,0.92,-3.000,0.021,5.03,6.52,0.202,0.48,0.0020,5.4
5,1973,9,32.9,1.43,0.36,0.09,0.96,-3.000,0.027,5.11,7.12,0.316,0.45,0.0020,5.5
5,1973,10,40.6,1.45,0.39,0.21,0.89,-3.000,0.030,4.98,6.80,0.437,0.49,0.0030,5.1
5,1973,11,95.2,1.64,0.41,0.20,0.84,-3.000,0.031,5.00,6.34,1.974,0.50,0.0020,4.9
5,1973,12,265.4,1.61,0.35,0.21,0.66,-3.000,0.031,4.75,5.60,3.259,0.46,0.0020,3.7
5,1974,1,53.8,1.65,0.37,0.21,0.75,-3.000,0.022,4.92,5.89,3.287,0.44,0.0020,4.2
5,1974,2,39.1,1.73,0.41,0.21,0.82,-3.000,0.025,4.94,5.78,3.406,0.45,0.0030,4.7
5,1974,3,96.6,1.79,0.40,0.23,0.71,-3.000,0.036,4.98,5.60,3.841,0.43,0.0010,4.2
5,1974,4,251.0,1.55,0.33,0.27,0.59,-3.000,0.036,4.90,5.78,3.496,0.37,0.0020,3.6
5,1974,5,145.5,1.45,0.32,0.24,0.62,-3.000,0.041,4.95,5.97,1.997,0.39,0.0020,4.0
5,1974,6,54.7,1.38,0.31,0.17,0.71,-3.000,0.028,5.00,5.88,0.915,0.41,0.0020,4.2
5,1974,7,19.9,1.35,0.30,0.07,0.77,-3.000,0.028,4.97,5.94,0.242,0.44,0.0030,4.6
5,1974,8,12.7,1.30,0.31,0.07,0.78,-3.000,0.044,4.97,6.90,0.330,0.39,0.0020,4.8
5,1974,9,53.4,1.36,0.33,0.07,0.65,-3.000,0.034,5.00,7.18,0.223,0.32,0.0020,4.8
5,1974,10,39.4,1.37,0.36,0.21,0.72,-3.000,0.028,5.09,6.83,0.163,0.38,0.0020,4.7
5,1974,11,81.8,1.51,0.39,0.22,0.77,-3.000,0.010,5.13,6.59,1.152,0.40,0.0020,4.7
5,1974,12,80.4,1.59,0.37,0.22,0.71,-3.000,0.013,5.01,6.37,2.438,0.48,0.0030,4.6
5,1975,1,29.6,1.63,0.39,0.20,0.83,-3.000,0.010,5.04,5.83,2.534,0.48,0.0020,5.0
5,1975,2,24.6,1.62,0.41,0.20,0.88,-3.000,0.013,5.11,5.93,2.582,0.46,0.0030,4.9
5,1975,3,119.2,1.73,0.41,0.25,0.83,-3.000,0.011,5.01,5.82,3.735,0.60,0.0020,4.4
5,1975,4,197.3,1.68,0.37,0.26,0.73,-3.000,0.020,4.96,5.67,3.899,0.58,0.0020,4.1
5,1975,5,73.9,1.54,0.34,0.26,0.66,-3.000,0.020,4.82,5.99,2.716,0.52,0.0020,4.0
5,1975,6,88.3,1.41,0.32,0.09,0.71,-3.000,0.011,4.92,6.27,0.867,0.53,0.0030,4.7
5,1975,7,58.0,1.35,0.32,0.08,0.68,-3.000,0.019,4.96,6.52,0.310,0.46,0.0030,4.8
5,1975,8,5.4,1.34,0.31,0.08,0.93,-3.000,0.010,4.94,6.82,0.254,0.48,0.0030,5.2
5,1975,9,54.6,1.45,0.33,0.10,0.70,-3.000,0.010,4.95,6.81,0.135,0.35,0.0020,4.9
5,1975,10,116.6,1.50,0.33,0.18,0.68,-3.000,0.010,5.02,6.60,0.444,0.44,0.0020,4.4
5,1975,11,120.5,1.42,0.31,0.14,0.79,-3.000,0.020,5.00,6.17,1.520,0.48,0.0040,4.6
5,1975,12,55.8,1.54,0.33,0.12,0.78,-3.000,0.020,5.05,5.65,2.086,0.45,0.0030,4.4
5,1976,1,61.2,1.59,0.37,0.17,0.78,-3.000,0.013,5.00,5.95,3.323,0.48,0.0030,4.2
5,1976,2,86.5,1.57,0.36,0.18,0.76,-3.000,0.016,5.00,6.11,3.683,0.45,0.0030,4.4
5,1976,3,180.1,1.61,0.36,0.23,0.68,-3.000,0.010,4.94,5.48,4.383,0.39,0.0010,4.2
5,1976,4,194.5,1.49,0.31,0.26,0.62,-3.000,0.017,4.91,5.45,3.581,0.35,0.0030,3.9
5,1976,5,155.5,1.32,0.29,0.23,0.63,-3.000,0.019,4.97,5.88,1.806,0.38,0.0040,4.1
5,1976,6,18.6,1.23,0.29,0.09,0.79,-3.000,0.013,5.01,6.11,0.363,0.44,0.0040,4.5
5,1976,7,12.9,1.25,0.29,0.05,0.80,-3.000,0.013,5.03,6.39,0.253,0.42,0.0040,5.0
5,1976,8,42.2,1.23,0.36,0.08,0.75,-3.000,0.006,5.02,6.13,0.346,0.32,0.0010,4.8
5,1976,9,39.2,1.36,0.32,0.15,0.72,-3.000,0.010,4.98,6.92,0.700,0.38,0.0020,4.6
5,1976,10,156.8,1.34,0.32,0.18,0.70,-3.000,0.010,5.05,5.86,0.706,0.38,0.0010,4.6
5,1976,11,75.9,1.40,0.31,0.13,0.71,-3.000,0.010,5.03,5.64,1.613,0.54,0.0010,5.1
5,1976,12,46.7,1.40,0.34,0.14,0.80,-3.000,0.009,5.04,5.72,2.712,0.50,0.0020,4.0
5,1977,1,14.6,1.34,0.36,0.12,0.92,-3.000,0.010,5.14,5.40,2.240,0.51,0.0020,5.0
5,1977,2,11.6,1.46,0.35,0.13,1.01,-3.000,0.005,5.06,5.67,2.440,0.46,0.0030,5.6
5,1977,3,245.4,1.47,0.33,0.31,0.68,-3.000,0.006,4.88,5.19,5.162,0.44,0.0050,4.4
5,1977,4,155.0,1.30,0.28,0.22,0.63,-3.000,0.006,4.97,4.96,2.939,0.36,0.0050,4.2
5,1977,5,27.2,1.23,0.28,0.19,0.80,-3.000,0.007,5.03,6.22,1.629,0.38,0.0040,5.0
5,1977,6,27.3,1.15,0.28,0.08,0.86,-3.000,0.005,5.07,5.98,0.027,0.48,0.0030,5.5
5,1977,7,3.8,1.26,0.31,0.07,0.92,-3.000,0.005,5.02,6.38,0.171,0.43,0.0030,5.9
5,1977,8,2.9,1.29,0.36,0.11,1.32,-3.000,0.008,5.04,6.78,0.129,0.34,0.0040,7.7
5,1977,9,44.5,1.38,0.33,0.16,0.71,-3.000,0.010,4.93,6.41,0.282,0.28,0.0040,4.7
5,1977,10,176.0,1.30,0.27,0.18,0.57,-3.000,0.007,4.93,5.67,0.069,0.37,0.0070,4.3
5,1977,11,76.0,1.33,0.30,0.14,0.75,-3.000,0.012,5.02,6.07,0.481,0.43,0.0030,4.9
5,1977,12,78.5,1.32,0.30,0.11,0.73,-3.000,0.007,5.06,6.01,0.907,0.36,0.0050,4.7
5,1978,1,148.0,1.25,0.27,0.31,0.58,-3.000,0.005,4.91,5.20,1.405,0.40,0.0070,3.5
5,1978,2,27.7,1.25,0.28,0.16,0.75,-3.000,0.011,5.05,5.74,1.125,0.33,0.0030,4.5
5,1978,3,28.2,1.31,0.33,0.17,0.89,-3.000,0.007,5.08,5.69,1.442,0.42,0.0050,5.1
5,1978,4,205.6,1.33,0.29,0.18,0.66,-3.000,0.010,4.97,5.47,1.613,0.38,0.0020,3.9
5,1978,5,118.3,1.20,0.25,0.20,0.64,-3.000,0.010,4.91,5.57,0.888,0.36,0.0030,4.0
5,1978,6,81.6,1.23,0.26,0.08,0.73,-3.000,0.010,4.98,5.73,0.215,0.41,0.0050,4.6
5,1978,7,0.7,1.46,0.40,0.12,1.13,-3.000,0.010,5.21,5.91,0.246,0.54,0.0030,6.8
5,1978,8,0.8,1.64,0.52,0.22,1.42,-3.000,0.010,5.34,6.47,0.434,0.50,0.0030,8.3
5,1978,9,0.1,1.28,0.38,0.76,1.12,-3.000,0.010,4.98,7.15,0.676,0.68,0.0040,4.9
5,1978,10,4.9,1.18,0.41,0.89,1.21,-3.000,0.010,5.03,7.41,0.176,0.84,0.0030,5.3
5,1978,11,7.6,1.28,0.45,0.59,1.14,-3.000,0.010,4.97,7.30,0.596,0.79,0.0050,5.6
5,1978,12,11.7,1.35,0.45,0.26,1.03,-3.000,0.010,5.12,6.93,0.719,0.75,0.0030,5.8
5,1979,1,71.6,1.39,0.37,0.33,0.67,-3.000,0.010,5.03,5.71,1.677,0.46,0.0060,4.8
5,1979,2,19.9,1.30,0.35,0.18,0.86,-3.000,0.010,5.08,6.11,0.946,0.37,0.0040,5.2
5,1979,3,298.5,1.26,0.29,0.25,0.66,-3.000,0.012,4.87,5.55,1.376,0.61,0.0050,3.5
5,1979,4,194.1,1.16,0.24,0.20,0.61,-3.000,0.013,4.84,5.34,0.701,0.45,0.0050,3.2
5,1979,5,117.0,1.12,0.24,0.14,0.69,-3.000,0.010,4.94,5.81,0.170,0.43,0.0030,4.2
5,1979,6,21.5,1.09,0.24,0.07,0.73,-3.000,0.010,4.96,5.75,0.068,0.47,0.0030,3.8
5,1979,7,5.4,1.28,0.35,0.12,0.99,-3.000,0.017,5.21,5.64,0.081,0.52,0.0040,5.8
5,1979,8,5.0,1.15,0.30,0.07,0.88,-3.000,0.018,5.02,6.03,0.084,0.46,0.0030,5.9
5,1979,9,23.4,1.31,0.34,0.08,0.90,-3.000,0.032,5.18,6.20,0.040,0.50,0.0040,5.8
5,1979,10,103.9,1.17,0.27,0.23,0.69,-3.000,0.022,5.00,5.84,0.039,0.57,0.0030,4.7
5,1979,11,109.6,1.28,0.28,0.19,0.80,-3.000,0.009,4.96,6.07,0.482,0.57,0.0020,4.7
5,1979,12,64.9,1.26,0.29,0.18,0.86,-3.000,0.012,5.05,6.03,0.956,0.55,0.0020,5.1
5,1980,1,30.5,1.34,0.30,0.17,0.92,-3.000,0.011,5.05,6.00,1.395,0.62,0.0020,5.3
5,1980,2,5.7,1.40,0.35,0.17,1.06,-3.000,0.010,5.18,6.20,1.201,0.59,0.0020,6.6
5,1980,3,59.4,1.34,0.34,0.33,0.78,-3.000,0.016,5.03,5.14,2.571,0.56,0.0040,4.2
5,1980,4,209.6,1.32,0.31,0.41,0.66,-3.000,0.018,4.98,4.87,2.724,0.57,0.0070,3.7
5,1980,5,63.1,1.34,0.32,0.34,0.79,-3.000,0.021,5.01,5.62,1.684,0.72,0.0040,4.9
5,1980,6,14.6,1.17,0.33,0.10,0.87,-3.000,0.010,5.01,5.94,0.087,0.64,0.0020,4.9
5,1980,7,1.5,1.32,0.41,0.09,0.89,-3.000,0.012,5.17,5.63,0.111,0.58,0.0020,6.0
5,1980,8,1.3,1.25,0.36,0.13,0.93,-3.000,0.020,5.18,5.58,0.400,0.57,0.0050,6.4
5,1980,9,8.8,1.21,0.37,0.08,0.97,-3.000,0.021,5.00,6.28,0.361,0.50,0.0020,5.1
5,1980,10,40.7,1.34,0.40,0.29,0.86,-3.000,0.022,5.01,6.79,0.423,0.71,0.0010,5.1
5,1980,11,66.9,1.29,0.35,0.16,0.86,-3.000,0.015,5.06,6.02,0.816,0.62,0.0010,5.0
5,1980,12,51.5,1.40,0.31,0.17,0.80,-3.000,0.017,5.00,5.94,1.137,0.56,0.0010,4.6
5,1981,1,6.4,1.35,0.35,0.15,1.03,-3.000,0.040,5.09,6.00,1.325,0.65,0.0010,5.1
5,1981,2,277.8,1.32,0.31,0.33,0.77,-3.000,0.022,4.88,5.44,2.482,0.79,0.0050,3.9
5,1981,3,61.8,1.22,0.30,0.24,0.80,-3.000,0.016,4.96,5.62,1.415,0.71,0.0010,4.5
5,1981,4,108.0,1.24,0.30,0.22,0.82,-3.000,0.014,4.95,5.78,0.866,0.67,0.0010,4.7
5,1981,5,102.0,1.22,0.28,0.21,0.88,-3.000,0.012,4.97,5.86,0.471,0.65,0.0010,4.7
5,1981,6,58.4,1.22,0.29,0.06,0.87,-3.000,0.015,5.02,5.76,0.061,0.65,0.0020,4.7
