ws,year,mo,flow,Ca,Mg,K,Na,Al,NH4,pH,SO4,NO3,Cl,PO4,SiO2
1,1967,9,23.5,1.68,0.41,0.08,1.07,-3.000,-3.000,4.83,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1967,10,94.8,1.75,0.40,0.17,0.83,-3.000,-3.000,4.79,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1967,11,67.8,1.80,0.44,0.18,0.87,-3.000,-3.000,4.54,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1967,12,75.5,1.77,0.44,0.18,0.85,-3.000,-3.000,5.02,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,1,17.0,1.68,0.45,0.16,0.99,-3.000,-3.000,5.05,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,2,40.3,1.67,0.47,0.19,0.99,-3.000,-3.000,4.87,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,3,208.0,1.73,0.44,0.29,0.90,-3.000,-3.000,4.87,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,4,177.2,1.61,0.44,0.40,0.84,-3.000,-3.000,4.85,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,5,133.0,1.48,0.42,0.32,0.87,-3.000,-3.000,4.82,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,6,95.3,1.35,0.39,0.16,0.81,-3.000,-3.000,4.78,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,7,16.3,1.35,0.37,0.07,0.86,-3.000,-3.000,4.74,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,8,0.6,1.65,0.48,0.14,1.37,-3.000,-3.000,4.87,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,9,1.1,1.48,0.50,0.12,1.77,-3.000,-3.000,5.05,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,10,2.3,1.34,0.52,0.40,1.88,-3.000,-3.000,5.05,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,11,23.1,1.71,0.50,0.38,1.16,-3.000,-3.000,4.76,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1968,12,57.5,1.87,0.45,0.28,0.93,-3.000,-3.000,4.68,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,1,26.6,1.82,0.43,0.20,0.97,-3.000,-3.000,4.82,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,2,35.1,1.83,0.43,0.19,0.99,-3.000,-3.000,4.78,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,3,56.5,1.75,0.44,0.26,0.90,-3.000,-3.000,4.84,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,4,425.7,1.68,0.39,0.39,0.69,-3.000,-3.000,4.50,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,5,113.2,1.62,0.36,0.28,0.86,-3.000,-3.000,4.62,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,6,14.2,1.56,0.34,0.11,0.85,-3.000,-3.000,4.83,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,7,55.9,1.76,0.37,0.23,0.86,-3.000,-3.000,4.85,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,8,49.7,1.76,0.34,0.10,0.74,-3.000,-3.000,4.74,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,9,5.8,1.70,0.38,0.06,0.97,-3.000,-3.000,4.73,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,10,10.0,1.68,0.45,0.38,1.10,-3.000,-3.000,4.74,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,11,135.5,2.27,0.49,0.27,0.92,-3.000,-3.000,4.41,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1969,12,118.2,2.29,0.48,0.21,0.95,-3.000,-3.000,4.38,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1970,1,23.0,2.30,0.49,0.24,0.93,-3.000,-3.000,4.42,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1970,2,73.1,2.30,0.50,0.30,0.89,-3.000,-3.000,4.33,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1970,3,29.9,2.20,0.50,0.26,0.94,-3.000,-3.000,4.82,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1970,4,248.0,2.26,0.47,0.35,0.76,-3.000,-3.000,4.73,-3.00,-3.000,-3.00,-3.0000,-3.0
1,1970,5,71.3,2.09,0.43,0.33,0.82,-3.000,0.039,4.82,5.76,4.186,0.45,-3.0000,-3.0
1,1970,6,6.2,1.74,0.40,0.11,1.00,-3.000,0.055,4.80,7.23,0.454,0.61,-3.0000,4.5
1,1970,7,5.7,1.68,0.37,0.06,0.89,-3.000,0.046,4.80,7.49,0.095,0.61,-3.0000,5.0
1,1970,8,8.5,1.83,0.41,0.21,0.86,-3.000,0.019,4.85,7.80,0.510,0.56,-3.0000,5.0
1,1970,9,19.1,1.71,0.42,0.11,0.99,-3.000,0.015,4.90,7.94,0.295,0.55,-3.0000,5.0
1,1970,10,61.3,1.75,0.43,0.22,0.77,-3.000,0.033,4.72,7.65,1.376,0.61,-3.0000,4.8
1,1970,11,74.2,2.19,0.46,0.19,0.88,-3.000,0.104,4.85,6.86,3.069,0.76,-3.0000,5.3
1,1970,12,40.1,2.18,0.47,0.18,0.95,-3.000,0.069,4.87,6.84,3.615,0.71,-3.0000,5.2
1,1971,1,21.5,2.11,0.47,0.18,0.99,-3.000,0.050,4.93,7.23,3.800,0.65,-3.0000,5.3
1,1971,2,35.2,2.09,0.48,0.19,0.95,-3.000,0.030,4.86,7.17,4.485,0.71,-3.0000,5.4
1,1971,3,37.0,2.11,0.48,0.21,0.97,-3.000,0.024,4.78,6.70,4.717,0.73,-3.0000,5.1
1,1971,4,291.7,2.10,0.43,0.28,0.72,-3.000,0.020,4.69,6.61,5.886,0.65,-3.0000,4.0
1,1971,5,130.3,1.88,0.36,0.28,0.65,-3.000,0.017,4.61,6.74,3.411,0.53,-3.0000,3.8
1,1971,6,9.2,1.75,0.37,0.08,0.85,-3.000,0.019,4.81,7.11,0.413,0.56,-3.0000,4.4
1,1971,7,3.5,1.62,0.38,0.05,0.91,-3.000,0.013,4.80,7.33,0.065,0.59,-3.0000,4.6
1,1971,8,7.4,1.62,0.37,0.06,0.92,-3.000,0.014,4.95,7.45,0.179,0.56,-3.0000,4.6
1,1971,9,4.3,1.54,0.39,0.06,1.09,-3.000,0.007,4.86,7.08,0.036,0.45,-3.0000,5.2
1,1971,10,32.8,1.75,0.40,0.23,0.91,-3.000,0.010,4.92,7.17,0.208,0.55,-3.0000,4.8
1,1971,11,19.0,1.79,0.42,0.16,0.92,-3.000,0.009,4.93,7.17,0.713,0.87,-3.0000,4.9
1,1971,12,49.4,1.91,0.43,0.19,0.86,-3.000,0.008,4.80,7.14,2.043,0.53,-3.0000,4.3
1,1972,1,32.1,1.94,0.42,0.17,0.88,-3.000,0.007,4.82,6.72,2.463,0.60,-3.0000,4.7
1,1972,2,22.3,1.92,0.43,0.17,0.94,-3.000,0.006,4.78,6.88,2.392,0.62,-3.0000,5.0
1,1972,3,121.0,2.03,0.42,0.23,0.84,-3.000,0.009,4.66,6.55,3.759,0.60,0.0010,4.7
1,1972,4,230.4,1.90,0.38,0.28,0.70,-3.000,0.008,4.60,7.02,3.828,0.56,0.0010,4.2
1,1972,5,152.7,1.74,0.33,0.30,0.62,-3.000,0.011,4.62,7.09,3.060,0.41,0.0030,3.9
1,1972,6,41.5,1.65,0.32,0.10,0.75,-3.000,0.010,4.82,7.68,0.299,0.41,0.0010,4.6
1,1972,7,53.6,1.63,0.31,0.04,0.69,-3.000,0.021,4.74,7.65,0.139,0.51,0.0010,4.4
1,1972,8,41.9,1.82,0.33,0.10,0.69,-3.000,0.021,4.76,7.27,1.816,0.43,0.0020,4.9
1,1972,9,7.0,1.65,0.34,0.04,0.86,-3.000,0.018,4.76,8.37,0.389,0.49,0.0080,4.9
1,1972,10,18.0,1.80,0.43,0.46,0.83,-3.000,0.010,4.86,7.86,0.964,0.68,0.0020,4.9
1,1972,11,100.1,1.94,0.39,0.28,0.81,-3.000,0.006,4.73,7.63,2.356,0.71,0.0010,4.6
1,1972,12,57.1,1.89,0.36,0.16,0.82,-3.000,0.005,4.59,7.59,2.641,0.61,0.0010,4.6
1,1973,1,107.9,1.87,0.37,0.24,0.76,-3.000,0.009,4.66,7.29,3.280,0.63,0.0020,4.2
1,1973,2,99.4,1.85,0.36,0.25,0.75,-3.000,0.017,4.72,6.58,3.390,0.59,0.0010,4.4
1,1973,3,206.4,1.85,0.35,0.32,0.72,-3.000,0.034,4.60,6.36,4.022,0.57,0.0010,3.9
1,1973,4,96.6,1.73,0.33,0.29,0.71,-3.000,0.026,4.69,6.59,2.740,0.44,0.0030,4.1
1,1973,5,124.2,1.68,0.27,0.27,0.76,-3.000,0.020,4.76,7.24,1.661,0.48,0.0020,4.4
1,1973,6,256.8,1.64,0.28,0.21,0.60,-3.000,0.020,4.65,6.95,1.116,0.39,0.0030,3.7
1,1973,7,72.8,1.67,0.28,0.15,0.59,-3.000,0.025,4.75,6.96,0.980,0.37,0.0030,3.9
1,1973,8,6.6,1.61,0.33,0.02,0.93,-3.000,0.024,4.88,7.33,0.273,0.49,0.0020,4.7
1,1973,9,27.3,1.72,0.37,0.06,0.91,-3.000,0.027,4.97,7.79,1.403,0.45,0.0010,4.6
1,1973,10,38.7,1.82,0.41,0.18,0.86,-3.000,0.034,4.96,7.18,1.973,0.48,0.0020,4.6
1,1973,11,103.4,2.04,0.43,0.19,0.84,-3.000,0.037,4.83,6.67,4.335,0.52,0.0010,4.6
1,1973,12,264.7,1.99,0.40,0.25,0.67,-3.000,0.035,4.65,5.99,5.610,0.49,0.0020,3.6
1,1974,1,47.2,2.03,0.41,0.24,0.72,-3.000,0.022,4.79,6.59,5.288,0.47,0.0020,4.0
1,1974,2,37.8,2.08,0.44,0.23,0.77,-3.000,0.029,4.82,6.56,5.337,0.48,0.0020,4.3
1,1974,3,108.6,1.93,0.41,0.27,0.65,-3.000,0.038,4.85,6.27,5.433,0.45,0.0020,3.8
1,1974,4,232.1,1.79,0.36,0.31,0.58,-3.000,0.034,4.84,6.53,4.408,0.39,0.0020,3.5
1,1974,5,140.8,1.71,0.33,0.29,0.58,-3.000,0.040,4.89,6.75,2.748,0.41,0.0020,3.7
1,1974,6,46.0,1.62,0.35,0.18,0.65,-3.000,0.032,4.95,6.46,1.243,0.45,0.0020,3.8
1,1974,7,18.3,1.60,0.31,0.06,0.68,-3.000,0.033,4.94,6.76,0.323,0.55,0.0030,4.1
1,1974,8,7.2,1.51,0.33,0.07,0.73,-3.000,0.041,4.91,7.19,0.618,0.40,0.0020,4.4
1,1974,9,47.9,1.59,0.33,0.08,0.57,-3.000,0.029,4.92,8.43,0.962,0.31,0.0020,4.1
1,1974,10,36.8,1.61,0.36,0.20,0.67,-3.000,0.028,4.97,7.87,0.851,0.35,0.0020,4.3
1,1974,11,87.4,1.78,0.39,0.23,0.72,-3.000,0.010,4.97,6.83,2.334,0.41,0.0020,4.3
1,1974,12,77.9,1.83,0.39,0.24,0.69,-3.000,0.017,4.87,6.78,3.719,0.52,0.0020,4.4
1,1975,1,28.0,1.90,0.41,0.20,0.87,-3.000,0.010,4.90,6.26,3.403,0.51,0.0020,5.0
1,1975,2,24.7,1.85,0.42,0.19,0.95,-3.000,0.018,4.93,6.43,3.190,0.50,0.0020,5.2
1,1975,3,145.2,2.06,0.42,0.63,0.72,-3.000,0.031,4.86,6.09,6.155,0.89,0.0050,3.6
1,1975,4,196.9,1.86,0.37,0.30,0.68,-3.000,0.020,4.88,6.52,4.810,0.62,0.0010,3.8
1,1975,5,45.4,1.82,0.36,0.28,0.69,-3.000,0.020,4.73,6.49,3.419,0.55,0.0010,4.1
1,1975,6,93.2,1.64,0.34,0.10,0.67,-3.000,0.020,4.85,6.87,1.356,0.55,0.0030,4.4
1,1975,7,54.6,1.61,0.30,0.08,0.61,-3.000,0.019,4.78,7.48,0.946,0.51,0.0030,3.9
1,1975,8,3.6,1.66,0.35,0.04,0.92,-3.000,0.010,4.84,7.53,0.718,0.52,0.0020,4.6
1,1975,9,55.6,1.71,0.33,0.11,0.64,-3.000,0.015,4.84,7.32,1.091,0.35,0.0020,4.3
1,1975,10,126.7,1.72,0.33,0.19,0.66,-3.000,0.010,4.88,6.91,1.202,0.42,0.0030,4.3
1,1975,11,109.6,1.68,0.32,0.19,0.77,-3.000,0.020,4.88,6.81,2.799,0.49,0.0040,4.5
1,1975,12,50.8,1.84,0.35,0.15,0.77,-3.000,0.020,4.94,6.57,3.448,0.51,0.0020,4.4
1,1976,1,66.6,1.79,0.36,0.19,0.76,-3.000,0.019,4.89,6.56,4.866,0.49,0.0030,4.1
1,1976,2,91.8,1.80,0.37,0.20,0.74,-3.000,0.020,4.87,6.49,5.611,0.46,0.0020,4.1
1,1976,3,212.8,1.81,0.36,0.26,0.66,-3.000,0.012,4.83,5.84,5.897,0.39,0.0010,3.9
1,1976,4,163.1,1.77,0.34,0.31,0.59,-3.000,0.014,4.84,6.29,5.113,0.35,0.0020,3.8
1,1976,5,160.3,1.57,0.30,0.29,0.59,-3.000,0.017,4.89,6.35,2.870,0.37,0.0040,4.0
1,1976,6,13.4,1.49,0.30,0.10,0.74,-3.000,0.015,4.94,6.78,0.828,0.43,0.0030,4.2
1,1976,7,9.8,1.48,0.30,0.05,0.76,-3.000,0.013,4.95,6.80,0.522,0.44,0.0030,4.6
1,1976,8,40.6,1.48,0.38,0.11,0.67,-3.000,0.008,4.93,6.62,1.199,0.33,0.0010,4.3
1,1976,9,34.2,1.59,0.32,0.19,0.64,-3.000,0.009,4.86,7.08,2.212,0.35,0.0020,4.1
1,1976,10,157.9,1.57,0.30,0.26,0.63,-3.000,0.010,4.92,6.19,2.064,0.39,0.0010,4.2
1,1976,11,68.1,1.61,0.31,0.16,0.68,-3.000,0.010,4.92,5.93,2.581,0.50,0.0010,4.7
1,1976,12,49.7,1.69,0.34,0.18,0.76,-3.000,0.014,4.93,5.70,3.772,0.47,0.0010,3.3
1,1977,1,13.2,1.65,0.37,0.14,0.91,-3.000,0.006,5.02,5.92,3.040,0.47,0.0020,4.8
1,1977,2,9.5,1.77,0.36,0.14,1.03,-3.000,0.007,5.03,6.19,3.230,0.45,0.0060,5.5
1,1977,3,297.8,1.69,0.33,0.33,0.67,-3.000,0.009,4.81,4.93,5.692,0.47,0.0040,4.1
1,1977,4,149.8,1.54,0.29,0.26,0.62,-3.000,0.006,4.88,5.58,4.034,0.38,0.0030,4.1
1,1977,5,24.4,1.45,0.29,0.23,0.76,-3.000,0.005,4.97,5.62,1.862,0.38,0.0030,4.6
1,1977,6,20.4,1.37,0.30,0.08,0.81,-3.000,0.005,4.93,6.00,0.251,0.49,0.0030,4.5
1,1977,7,2.7,1.47,0.32,0.03,0.88,-3.000,0.005,4.90,6.82,0.129,0.42,0.0060,5.2
1,1977,8,2.6,1.41,0.36,0.05,1.13,-3.000,0.012,4.92,7.21,0.730,0.37,0.0040,6.8
1,1977,9,44.7,1.46,0.29,0.17,0.65,-3.000,0.009,4.88,6.57,0.753,0.27,0.0030,4.2
1,1977,10,182.9,1.43,0.27,0.18,0.56,-3.000,0.010,4.87,6.65,0.360,0.34,0.0080,4.2
1,1977,11,69.0,1.53,0.30,0.15,0.74,-3.000,0.013,4.94,7.02,0.964,0.45,0.0030,4.8
1,1977,12,78.4,1.49,0.30,0.12,0.70,-3.000,0.008,4.97,6.59,1.563,0.38,0.0040,4.5
1,1978,1,185.9,1.46,0.29,0.46,0.55,-3.000,0.005,4.85,5.84,2.394,0.45,0.0060,3.3
1,1978,2,23.2,1.51,0.30,0.18,0.73,-3.000,0.005,4.96,6.33,1.858,0.37,0.0020,4.3
1,1978,3,27.2,1.52,0.33,0.22,0.86,-3.000,0.007,4.95,6.22,2.202,0.53,0.0030,4.6
1,1978,4,224.4,1.46,0.28,0.22,0.63,-3.000,0.010,4.87,5.84,2.456,0.44,0.0020,3.9
1,1978,5,88.8,1.37,0.25,0.23,0.66,-3.000,0.010,4.89,6.26,1.180,0.38,0.0030,4.1
1,1978,6,77.9,1.42,0.27,0.10,0.68,-3.000,0.010,4.91,6.27,0.319,0.44,0.0030,4.2
1,1978,7,0.8,1.37,0.30,0.03,0.81,-3.000,0.010,4.88,6.63,0.164,0.48,0.0020,4.2
1,1978,8,0.7,1.42,0.37,0.08,1.07,-3.000,0.010,4.85,7.17,0.709,0.55,0.0030,4.4
1,1978,9,0.1,1.44,0.46,0.73,1.37,-3.000,0.010,4.86,8.45,1.896,0.72,0.0030,4.6
1,1978,10,2.8,1.35,0.49,1.16,1.47,-3.000,0.013,4.95,8.61,1.753,0.84,0.0030,5.0
1,1978,11,5.3,1.45,0.49,0.91,1.30,-3.000,0.016,4.99,7.52,1.722,0.80,0.0040,5.5
1,1978,12,12.5,1.70,0.43,0.35,1.01,-3.000,0.012,5.03,6.63,2.172,0.86,0.0020,5.0
1,1979,1,85.1,1.48,0.33,0.44,0.65,-3.000,0.015,4.91,5.92,3.143,0.57,0.0060,3.8
1,1979,2,20.1,1.45,0.34,0.18,0.87,-3.000,0.013,4.98,6.46,1.950,0.47,0.0020,4.7
1,1979,3,326.8,1.35,0.28,0.29,0.68,-3.000,0.010,4.80,5.83,2.286,0.65,0.0030,3.4
1,1979,4,166.5,1.31,0.26,0.25,0.63,-3.000,0.010,4.71,5.88,1.243,0.51,0.0050,3.4
1,1979,5,116.2,1.23,0.24,0.16,0.68,-3.000,0.009,4.90,6.53,0.441,0.50,0.0040,4.0
1,1979,6,19.5,1.20,0.24,0.07,0.63,-3.000,0.009,4.90,6.22,0.162,0.50,0.0030,3.6
1,1979,7,3.0,1.28,0.27,0.08,0.75,-3.000,0.010,4.90,6.03,0.172,0.53,0.0030,3.9
1,1979,8,2.4,1.29,0.31,0.08,0.86,-3.000,0.014,4.88,6.45,0.348,0.50,0.0020,4.7
1,1979,9,21.5,1.32,0.28,0.05,0.76,-3.000,0.017,4.89,6.48,0.054,0.52,0.0030,4.4
1,1979,10,111.9,1.28,0.25,0.20,0.67,-3.000,0.013,4.89,6.36,0.204,0.55,0.0030,4.4
1,1979,11,114.0,1.46,0.27,0.22,0.80,-3.000,0.011,4.86,6.39,1.386,0.56,0.0020,4.3
1,1979,12,64.6,1.48,0.30,0.20,0.87,-3.000,0.012,4.84,6.22,2.411,0.62,0.0020,4.7
1,1980,1,32.8,1.56,0.31,0.21,0.90,-3.000,0.012,4.81,6.12,3.144,0.69,0.0020,4.8
1,1980,2,5.6,1.66,0.36,0.18,1.04,-3.000,0.027,4.87,6.36,2.261,0.63,0.0010,5.8
1,1980,3,79.3,1.59,0.35,0.40,0.74,-3.000,0.030,4.82,5.39,4.405,0.63,0.0040,3.8
1,1980,4,200.2,1.56,0.33,0.51,0.70,-3.000,0.023,4.76,5.19,4.890,0.64,0.0050,3.7
1,1980,5,58.8,1.61,0.33,0.37,0.79,-3.000,0.013,4.79,5.79,3.222,0.77,0.0030,4.5
1,1980,6,11.1,1.46,0.31,0.08,0.87,-3.000,0.015,4.85,6.32,0.278,0.75,0.0020,4.5
1,1980,7,2.1,1.33,0.36,0.03,0.93,-3.000,0.013,4.78,6.36,0.259,0.70,0.0020,4.7
1,1980,8,0.8,1.34,0.35,0.07,0.99,-3.000,0.020,4.77,6.35,0.990,0.57,0.0020,4.9
1,1980,9,3.8,1.41,0.44,0.08,1.07,-3.000,0.028,4.81,6.69,1.346,0.60,0.0020,4.8
1,1980,10,37.9,1.58,0.38,0.36,0.82,-3.000,0.016,4.87,6.45,1.968,0.81,0.0010,4.5
1,1980,11,75.7,1.31,0.33,0.19,0.90,-3.000,0.024,4.91,6.35,2.295,0.74,0.0010,4.7
1,1980,12,51.4,1.42,0.32,0.18,0.85,-3.000,0.018,4.81,6.46,2.552,0.70,0.0010,4.6
1,1981,1,8.9,1.55,0.37,0.15,1.10,-3.000,0.039,4.79,6.44,2.755,0.69,0.0010,5.1
1,1981,2,287.8,1.52,0.32,0.36,0.82,-3.000,0.027,4.73,5.99,3.631,0.87,0.0030,3.9
1,1981,3,57.2,1.44,0.32,0.29,0.81,-3.000,0.013,4.76,6.13,2.461,0.79,0.0010,4.2
1,1981,4,111.3,1.39,0.30,0.26,0.82,-3.000,0.012,4.75,6.33,1.617,0.76,0.0010,4.5
1,1981,5,104.6,1.37,0.29,0.28,0.87,-3.000,0.012,4.78,6.48,0.873,0.71,0.0010,4.6
1,1981,6,61.5,1.37,0.28,0.07,0.82,-3.000,0.011,4.78,6.36,0.154,0.69,0.0010,4.3
1,1981,7,89.9,1.31,0.25,0.05,0.73,-3.000,0.017,4.75,6.29,0.141,0.60,0.0020,4.4
