ws,year,mo,flow,Ca,Mg,K,Na,Al,NH4,pH,SO4,NO3,Cl,PO4,SiO2
6,1976,12,45.9,1.38,0.34,0.19,0.84,0.340,0.008,5.02,5.61,2.294,0.42,0.0020,4.0
6,1977,1,12.9,1.23,0.38,0.15,1.04,0.251,0.009,5.11,5.33,2.055,0.50,0.0020,5.6
6,1977,2,10.6,1.29,0.38,0.17,1.15,0.210,0.006,5.07,5.85,2.400,0.46,0.0040,6.2
6,1977,3,253.2,1.25,0.30,0.30,0.66,0.302,0.005,4.85,4.95,4.634,0.40,0.0040,4.1
6,1977,4,155.4,1.11,0.25,0.21,0.59,0.428,0.006,4.90,4.85,2.570,0.29,0.0040,3.6
6,1977,5,23.8,1.10,0.28,0.21,0.82,0.447,0.006,5.02,5.75,1.145,0.40,0.0020,4.5
6,1977,6,28.0,1.10,0.31,0.12,0.94,0.284,0.007,5.01,6.04,0.331,0.44,0.0030,5.4
6,1977,7,4.7,1.18,0.34,0.09,1.11,0.346,0.005,5.02,6.54,0.605,0.34,0.0020,5.9
6,1977,8,5.8,1.11,0.34,0.08,1.29,0.174,0.006,5.02,6.48,0.483,0.32,0.0030,7.8
6,1977,9,50.2,1.23,0.32,0.17,0.79,0.291,0.010,4.96,6.15,0.324,0.28,0.0050,4.9
6,1977,10,174.8,1.13,0.25,0.17,0.56,0.383,0.007,4.88,5.72,0.029,0.37,0.0090,4.0
6,1977,11,80.8,1.17,0.28,0.14,0.75,0.373,0.012,4.99,5.83,0.340,0.37,0.0050,4.5
6,1977,12,78.9,1.14,0.29,0.11,0.70,0.381,0.007,5.00,5.95,0.640,0.33,0.0040,4.4
6,1978,1,163.3,1.05,0.24,0.34,0.53,0.397,0.005,4.85,5.11,1.312,0.37,0.0070,3.1
6,1978,2,23.7,1.13,0.28,0.16,0.76,0.267,0.017,5.02,5.72,0.948,0.30,0.0020,4.5
6,1978,3,28.0,1.22,0.35,0.19,0.93,0.200,0.007,5.07,5.68,1.391,0.45,0.0030,5.0
6,1978,4,220.3,1.12,0.26,0.17,0.62,0.489,0.012,4.93,5.34,1.292,0.36,0.0020,3.5
6,1978,5,124.7,0.99,0.22,0.17,0.60,0.380,0.017,4.85,5.54,0.589,0.34,0.0020,3.5
6,1978,6,84.0,1.11,0.26,0.10,0.71,0.313,0.010,4.90,5.69,0.180,0.37,0.0050,4.3
6,1978,7,1.7,1.23,0.34,0.09,1.14,0.275,0.010,4.99,6.30,0.511,0.49,0.0040,5.6
6,1978,8,2.3,1.18,0.35,0.10,1.28,0.301,0.010,4.94,6.84,0.553,0.48,0.0030,6.1
6,1978,9,1.6,1.19,0.37,0.33,1.43,0.295,0.015,4.90,6.90,0.850,0.68,0.0030,5.8
6,1978,10,8.0,1.02,0.38,0.63,1.35,0.224,0.011,5.00,6.88,0.214,0.71,0.0040,6.0
6,1978,11,11.4,1.12,0.44,0.60,1.27,0.201,0.010,4.99,6.64,0.802,0.70,0.0030,6.0
6,1978,12,15.4,1.24,0.45,0.28,1.09,0.243,0.010,5.09,6.65,1.066,0.69,0.0030,6.0
6,1979,1,77.1,1.21,0.34,0.31,0.65,0.374,0.011,4.97,5.61,1.538,0.47,0.0050,4.0
6,1979,2,20.4,1.18,0.36,0.18,0.93,0.230,0.009,5.12,5.90,0.895,0.36,0.0030,5.4
6,1979,3,310.0,1.04,0.25,0.24,0.62,0.496,0.010,4.79,5.22,1.110,0.58,0.0040,3.1
6,1979,4,199.2,0.99,0.22,0.18,0.58,0.525,0.015,4.79,5.33,0.513,0.43,0.0050,2.8
6,1979,5,121.5,0.96,0.22,0.14,0.67,0.380,0.012,4.88,5.86,0.117,0.39,0.0030,3.8
6,1979,6,19.6,0.96,0.23,0.08,0.74,0.332,0.011,4.91,5.80,0.120,0.42,0.0030,3.7
6,1979,7,5.3,1.08,0.30,0.09,1.03,0.287,0.010,5.00,5.88,0.297,0.48,0.0030,5.2
6,1979,8,8.1,1.03,0.30,0.09,1.08,0.236,0.012,4.99,6.12,0.088,0.44,0.0020,6.2
6,1979,9,24.6,1.10,0.30,0.08,0.95,0.260,0.043,4.90,5.71,0.010,0.55,0.0050,4.7
6,1979,10,110.2,1.03,0.25,0.22,0.71,0.327,0.023,4.94,5.69,0.031,0.50,0.0040,4.5
6,1979,11,112.1,1.20,0.26,0.21,0.78,0.352,0.009,4.91,5.86,0.506,0.53,0.0030,4.3
6,1979,12,63.6,1.17,0.29,0.18,0.89,0.349,0.012,5.00,6.19,1.090,0.54,0.0020,5.0
6,1980,1,28.1,1.29,0.32,0.21,0.97,0.317,0.014,5.01,5.95,1.609,0.59,0.0030,5.3
6,1980,2,4.5,1.29,0.36,0.20,1.13,0.215,0.018,5.11,5.93,1.267,0.57,0.0010,6.7
6,1980,3,55.3,1.29,0.36,0.39,0.76,0.252,0.023,5.03,4.90,2.700,0.55,0.0040,3.9
6,1980,4,218.9,1.14,0.29,0.44,0.63,0.427,0.019,4.88,4.66,2.974,0.58,0.0080,3.2
6,1980,5,60.6,1.22,0.31,0.35,0.79,0.352,0.019,4.89,5.43,1.767,0.68,0.0050,4.4
6,1980,6,13.5,1.13,0.33,0.13,0.92,0.266,0.012,4.95,5.88,0.274,0.63,0.0030,5.3
6,1980,7,3.1,1.16,0.41,0.09,1.12,0.202,0.015,5.04,6.11,0.173,0.56,0.0040,6.0
6,1980,8,3.5,1.14,0.38,0.10,1.18,0.221,0.017,5.07,6.34,0.345,0.56,0.0040,6.8
6,1980,9,10.3,1.11,0.37,0.10,1.13,0.203,0.014,4.96,6.37,0.249,0.48,0.0020,5.5
6,1980,10,56.8,1.16,0.36,0.30,0.86,0.341,0.020,4.93,6.34,0.452,0.76,0.0020,4.6
6,1980,11,73.0,1.13,0.33,0.17,0.90,0.354,0.011,4.97,5.77,0.839,0.68,0.0020,5.1
6,1980,12,52.6,1.21,0.29,0.17,0.80,0.412,0.019,4.93,5.84,1.120,0.59,0.0020,4.5
6,1981,1,9.2,1.19,0.36,0.19,1.13,0.289,0.039,5.01,5.93,1.321,0.61,0.0020,5.5
6,1981,2,284.6,1.14,0.29,0.36,0.76,0.552,0.024,4.81,5.11,2.624,0.79,0.0040,3.5
6,1981,3,63.4,1.06,0.29,0.24,0.80,0.456,0.013,4.88,5.43,1.423,0.79,0.0010,4.3
6,1981,4,106.8,1.05,0.27,0.20,0.79,0.434,0.013,4.88,5.58,0.822,0.66,0.0010,4.2
6,1981,5,103.6,1.06,0.26,0.22,0.86,0.368,0.029,4.89,5.70,0.411,0.63,0.0010,4.3
6,1981,6,58.2,1.10,0.28,0.09,0.87,0.308,0.015,4.92,5.65,0.069,0.65,0.0010,4.4
6,1981,7,84.6,1.02,0.25,0.07,0.82,0.343,0.014,4.85,5.60,0.021,0.57,0.0040,4.7
6,1981,8,80.0,0.96,0.21,0.07,0.63,0.444,0.013,4.78,5.61,0.016,0.42,0.0040,4.1
6,1981,9,49.1,0.97,0.26,0.10,0.86,0.332,0.015,4.92,5.67,0.033,0.48,0.0020,5.0
6,1981,10,157.8,0.95,0.23,0.23,0.66,0.460,0.021,4.87,5.77,0.068,0.52,0.0020,4.0
6,1981,11,52.5,1.00,0.25,0.12,0.81,0.340,0.012,4.96,5.80,0.195,0.50,0.0010,4.8
6,1981,12,28.6,1.02,0.29,0.10,0.90,0.308,0.012,5.02,5.79,0.502,0.45,0.0010,5.6
6,1982,1,36.4,1.05,0.30,0.14,0.83,0.303,0.016,5.02,5.71,0.745,0.42,0.0020,5.3
6,1982,2,29.5,1.07,0.33,0.15,0.91,0.265,0.013,5.07,5.94,0.693,0.49,0.0020,5.9
6,1982,3,55.3,1.12,0.33,0.18,0.86,0.301,0.016,5.04,5.66,1.088,0.45,0.0020,5.5
6,1982,4,351.2,0.91,0.23,0.24,0.54,0.486,0.015,4.80,4.90,1.473,0.32,0.0050,3.4
